created_at,full_text,lang,cleaned_text,normalized_text
2025-10-22,@gparietale aku takut dilaporin bahlil masuk penjara ,in,aku takut dilaporin bahlil masuk penjara,aku takut dilaporin bahlil masuk penjara
2025-10-22,@NyaiNeneng Citra Golkar hancur dimasa KETUM nya BAHLIL. tukang minum alkoholnya luar negeri coy. Senang kagak orang Golkar lihat ketuanya kayak gitu ??,in,citra golkar hancur dimasa ketum nya bahlil tukang minum alkoholnya luar negeri coy senang kagak orang golkar lihat ketuanya kayak gitu,citra golkar hancur dimasa ketum nya bahlil tukang minum alkoholnya luar negeri coy senang kagak orang golkar lihat ketuanya kayak gitu
2025-10-22,@unmagnetism Lu bisa bayangin muka sangar berotot tiba tiba di tangkep gara-gara memee Bahlil ,in,lu bisa bayangin muka sangar berotot tiba tiba di tangkep garagara memee bahlil,lu bisa bayangin muka sangar berotot tiba tiba di tangkep garagara memee bahlil
2025-10-22,@txtmasdoy katanya kangen bahlil,in,katanya kangen bahlil,katanya kangen bahlil
2025-10-22,bahlil klu disamain ma lo pasti seneng deh. sama2 oon soalnya,in,bahlil klu disamain ma lo pasti seneng deh sama oon soalnya,bahlil klu disamain ma lo pasti seneng deh sama oon soalnya
2025-10-22,@hrhmmtpr @marukonahu @GNFI Misal yg naik transum bahlil... Kelar dah itu orang. Dikeroyok di dalem transum. ,in,misal yg naik transum bahlil kelar dah itu orang dikeroyok di dalem transum,misal yang naik transum bahlil kelar dah itu orang dikeroyok di dalem transum
2025-10-22,@secretbutmain_ Dari sibuknya ngefans berat sama kanda bahlil sampai lupa king wiz ke indo,in,dari sibuknya ngefans berat sama kanda bahlil sampai lupa king wiz ke indo,dari sibuknya ngefans berat sama kanda bahlil sampai lupa king wiz ke indo
2025-10-22,@totallynotwoody Dikasih oppa malah slengki ama spek bahlil ,in,dikasih oppa malah slengki ama spek bahlil,dikasih oppa malah slengki ama spek bahlil
2025-10-22,@Becauseofyou_76 @tanyarlfes Ooiyaa.. Wkwkwk Pokoknya jelek banget kamera nya gede banget kek pala Bahlil kualitas nya jelek spesifikasi nya aja 200MP tapi kamera jelek... https://t.co/WfIoLmFEpK,in,ooiyaa wkwkwk pokoknya jelek banget kamera nya gede banget kek pala bahlil kualitas nya jelek spesifikasi nya aja mp tapi kamera jelek,ooiyaa wkwkwk pokoknya jelek banget kamera nya gede banget kek pala bahlil kualitas nya jelek spesifikasi nya saja mp tapi kamera jelek
2025-10-22,@tanyarlfes najis banget kayak Bahlil mau yg kaya ganteng jangan kayak bahlil!!,in,najis banget kayak bahlil mau yg kaya ganteng jangan kayak bahlil,najis banget kayak bahlil mau yang kaya ganteng jangan kayak bahlil
2025-10-22,Orang marah karena dia merasa kan? Berarti bahlil merasa kalo dia goblin?,in,orang marah karena dia merasa kan berarti bahlil merasa kalo dia goblin,orang marah karena dia merasa kan berarti bahlil merasa kalo dia goblin
2025-10-22,@elliotholicc Kekny engga deh soalny kan siapa tau bahlil mau ngestyle rambut ya kan,in,kekny engga deh soalny kan siapa tau bahlil mau ngestyle rambut ya kan,kekny engga deh soalny kan siapa tau bahlil mau ngestyle rambut ya kan
2025-10-22,@eclfpse lelang bahlil,in,lelang bahlil,lelang bahlil
2025-10-22,@makeufl semoga jodoh lu kaya bahlil.,in,semoga jodoh lu kaya bahlil,semoga jodoh lu kaya bahlil
2025-10-22,gw kalo hamil kayaknya bakal rest main sosmed takut banget liat muka muka anomali kek bahlil sahroni dkk,in,gw kalo hamil kayaknya bakal rest main sosmed takut banget liat muka muka anomali kek bahlil sahroni dkk,gw kalo hamil kayaknya bakal rest main sosmed takut banget liat muka muka anomali kek bahlil sahroni dkk
2025-10-22,Result pasaran hari ini 🇲🇳MONGOLIA🇲🇳 RABU - 22 OKTOBER - 2025 Angka Result : 0213 Shio : Ular Kami ucapkan selamat kepada para pemenang yang beruntung!! SALAM JACKPOT #Platinumtogel #bandartogelonline #bandarjudi #DemokrasiTanpaAnarki #panas #bahlil #rabu,in,result pasaran hari ini mongolia rabu oktober angka result shio ular kami ucapkan selamat kepada para pemenang yang beruntung salam jackpot,result pasaran hari ini mongolia rabu oktober angka result shio ular kami ucapkan selamat kepada para pemenang yang beruntung salam jackpot
2025-10-22,@nxervy @heeseunjg Au. Padahal sapri udah omega bgt. Feromon nya bau minyak angin bahlil,in,au padahal sapri udah omega bgt feromon nya bau minyak angin bahlil,au padahal sapri udah omega banget feromon nya bau minyak angin bahlil
2025-10-22,@sleepyjukut @yellooveflies anak seasbun ini pnya menteri kaya bahlil,in,anak seasbun ini pnya menteri kaya bahlil,anak seasbun ini pnya menteri kaya bahlil
2025-10-22,@unvolding itu kak rion kalau mau minta tanah di kemang mah minta ke bahlil ajaa jangan ke aku aku beliin yang kak juno aja.. mumer dan gampang di dapatkan.,in,itu kak rion kalau mau minta tanah di kemang mah minta ke bahlil ajaa jangan ke aku aku beliin yang kak juno aja mumer dan gampang di dapatkan,itu kak rion kalau mau minta tanah di kemang mah minta ke bahlil ajaa jangan ke aku aku beliin yang kak juno saja mumer dan gampang di dapatkan
2025-10-22,@unmagnetism Ambil aja sekalian sama bahlil,in,ambil aja sekalian sama bahlil,ambil saja sekalian sama bahlil
2025-10-22,@Edenaofficial hold $EDENA coin ini mendukung ENERGI berati mendukung kementrian ENERGI hidup Bahlil,in,hold edena coin ini mendukung energi berati mendukung kementrian energi hidup bahlil,hold edena coin ini mendukung energi berati mendukung kementrian energi hidup bahlil
2025-10-22,@oursungddenly Pengen deh punya waktu se-nganggur; sampe sempet buat throwing hate ke orang lain tanpa alasan. Kalo aku ada waktu luang mending ngurusin diri sendiri tidur kek misalnya. Aneh bgt sumpah titisan bahlil ini,in,pengen deh punya waktu senganggur sampe sempet buat throwing hate ke orang lain tanpa alasan kalo aku ada waktu luang mending ngurusin diri sendiri tidur kek misalnya aneh bgt sumpah titisan bahlil ini,pengen deh punya waktu senganggur sampe sempet buat throwing hate ke orang lain tanpa alasan kalo aku ada waktu luang mending ngurusin diri sendiri tidur kek misalnya aneh banget sumpah titisan bahlil ini
2025-10-22,mau alkohol kek air zamzam kek air siraman dari bahlil ya terserah tapi jangan diksh atau minum itu aer secara serampangan apalagi dari orang yg bahkan ga kita kenal secara personal kack itu namanya membahayakan diri sendiri apalagi blio artis kita ni khawatir bajigur,in,mau alkohol kek air zamzam kek air siraman dari bahlil ya terserah tapi jangan diksh atau minum itu aer secara serampangan apalagi dari orang yg bahkan ga kita kenal secara personal kack itu namanya membahayakan diri sendiri apalagi blio artis kita ni khawatir bajigur,mau alkohol kek air zamzam kek air siraman dari bahlil ya terserah tapi jangan diksh atau minum itu aer secara serampangan apalagi dari orang yang bahkan gak kita kenal secara personal kack itu namanya membahayakan diri sendiri apalagi blio artis kita ini khawatir bajigur
2025-10-22,@tanyarlfes Mending ganteng kaya lah gila tapi kalo jeleknya kaya bahlil najis dah mending pilih cowok cakep tp gw nya yang kaya,in,mending ganteng kaya lah gila tapi kalo jeleknya kaya bahlil najis dah mending pilih cowok cakep tp gw nya yang kaya,mending ganteng kaya lah gila tapi kalo jeleknya kaya bahlil najis dah mending pilih cowok cakep tapi gw nya yang kaya
2025-10-22,@kangjunr Priiit. Gue panggil Bahlil ya abang.,in,priiit gue panggil bahlil ya abang,priiit gue panggil bahlil ya abang
2025-10-22,Dimiripin sama Bahlil dan gw sekarang bete seharian https://t.co/Thu1f2rjTy,in,dimiripin sama bahlil dan gw sekarang bete seharian,dimiripin sama bahlil dan gw sekarang bete seharian
2025-10-22,Klaim 10.000 saldo pas install apk Shopeepay Caranya: Upgrade ke Spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang presiden prabowo bahlil timothy bhayangkari jule daehoon heeseung komdigi yoona https://t.co/RDWxz4yiJw https://t.co/so8eRsVSeU,in,klaim saldo pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang presiden prabowo bahlil timothy bhayangkari jule daehoon heeseung komdigi yoona,klaim saldo pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang presiden prabowo bahlil timothy bhayangkari jule daehoon heeseung komdigi yoona
2025-10-22,Purbaya Terang Bahlil Gelap Habis Bahlil terbitlah Purbaya ,in,purbaya terang bahlil gelap habis bahlil terbitlah purbaya,purbaya terang bahlil gelap habis bahlil terbitlah purbaya
2025-10-22,Bonus pas install apk Shopeepay 10.000 saldo Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil erick thohir purbaya jennie raisa tito karnavian https://t.co/cziHHCGfVf https://t.co/IQwnRkfqs9,in,bonus pas install apk shopeepay saldo caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil erick thohir purbaya jennie raisa tito karnavian,bonus pas install apk shopeepay saldo caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo gibran jokowi bahlil erick thohir purbaya jennie raisa tito karnavian
2025-10-22,Bahlil 49 YO. Jared Leto 53 YO. https://t.co/HYvmgycvEl,in,bahlil yo jared leto yo,bahlil yo jared leto yo
2025-10-22,ada meme bahlil dari nara dan LUCU BGT TP GW TAKUT DI POLISIKAN ,in,ada meme bahlil dari nara dan lucu bgt tp gw takut di polisikan,ada meme bahlil dari nara dan lucu banget tapi gw takut di polisikan
2025-10-22,@dstarsaligned iyo lah si mingyu bahlil iku gada otak pasti dalam hati mikirnya keren kali gw bahh bodoh,in,iyo lah si mingyu bahlil iku gada otak pasti dalam hati mikirnya keren kali gw bahh bodoh,iyo lah si mingyu bahlil iku gada otak pasti dalam hati mikirnya keren kali gw bahh bodoh
2025-10-22,@ggaoaoaa Bahlil versi mullet kayak tukang batagor,in,bahlil versi mullet kayak tukang batagor,bahlil versi mullet kayak tukang batagor
2025-10-22,@chievvie trauma pernah mam naspad basi jadi gamau mam lagi itu,in,trauma pernah mam naspad basi jadi gamau mam lagi itu,trauma pernah mam naspad basi jadi gamau mam lagi itu
2025-10-22,@jiikyeom tolongin gw dah jii dia dm gw isinya kirim bahlil semua,in,tolongin gw dah jii dia dm gw isinya kirim bahlil semua,tolongin gw dah jii dia dm gw isinya kirim bahlil semua
2025-10-22,@EviDrajat Bahlil Pigai Zulhas,in,bahlil pigai zulhas,bahlil pigai zulhas
2025-10-22,@kupatt @salam4jari @txtdrjkt @bahlillahadalia Meme yang dilaporkan itu yang dari txtdrjkt gambar Pak Bahlil Lahadalia ala goblin lucu yang lagi belagu gitu~ Kok malah dilaporin ya padahal cuma shitpost ringan buat hiburan manja banget deh kalau sensi gini. Semoga nggak jadi masalah besar lah.,in,meme yang dilaporkan itu yang dari txtdrjkt gambar pak bahlil lahadalia ala goblin lucu yang lagi belagu gitu kok malah dilaporin ya padahal cuma shitpost ringan buat hiburan manja banget deh kalau sensi gini semoga nggak jadi masalah besar lah,meme yang dilaporkan itu yang dari txtdrjkt gambar pak bahlil lahadalia ala goblin lucu yang lagi belagu gitu kok malah dilaporin ya padahal cuma shitpost ringan buat hiburan manja banget deh kalau sensi gini semoga gak jadi masalah besar lah
2025-10-22,SUMPAH DIA TU NAPA SIH DEMEN BANGET KIRIM ALL ABOUT BAHLIL KE AKU? dipikir aku punya perasaan khusus kali ya ke bahlil huelkkk https://t.co/XwC8kGpbEo,in,sumpah dia tu napa sih demen banget kirim all about bahlil ke aku dipikir aku punya perasaan khusus kali ya ke bahlil huelkkk,sumpah dia tu napa sih demen banget kirim all about bahlil ke aku dipikir aku punya perasaan khusus kali ya ke bahlil huelkkk
2025-10-22,@KangManto123 Penuh penjara ada yg karena Bahlil ini masuk karena ngerokok hahaha. @Yusrilihza_Mhd uda siap daya tampung bang ?,in,penuh penjara ada yg karena bahlil ini masuk karena ngerokok hahaha uda siap daya tampung bang,penuh penjara ada yang karena bahlil ini masuk karena ngerokok hahaha uda siap daya tampung bang
2025-10-22,@gyuuriess dia collector meme bahlil yh?,in,dia collector meme bahlil yh,dia collector meme bahlil yh
2025-10-22,@bahlil__ Padahal enak kali itu,in,padahal enak kali itu,padahal enak kali itu
2025-10-22,@ggaoaoaa Bahlil jelek banget why.,in,bahlil jelek banget why,bahlil jelek banget why
2025-10-22,INI SI BAHLIL IBLIS ANJING MAUNYA APA SIH,in,ini si bahlil iblis anjing maunya apa sih,ini si bahlil iblis anjing maunya apa sih
2025-10-22,@tampakstress @ggaoaoaa Cukup bahlil untuk hari ini,in,cukup bahlil untuk hari ini,cukup bahlil untuk hari ini
2025-10-22,@ggaoaoaa Diedit kyk apapun bahlil ttap jelek..gak masuk,in,diedit kyk apapun bahlil ttap jelekgak masuk,diedit kyk apapun bahlil ttap jelekgak masuk
2025-10-22,@skipberat kalau aku punya #GalaxyZFold7 / #GalaxyZFlip7 aku mau nanya ke Gemini Live ... How can someone be so stupid yet so lame like bahlil #ItsTimeToUnfold #GalaxyZFold7 #GalaxyZFlip7 #ExploreGalaxyWay,in,kalau aku punya aku mau nanya ke gemini live how can someone be so stupid yet so lame like bahlil,kalau aku punya aku mau nanya ke gemini live how can someone be so stupid yet so lame like bahlil
2025-10-22,stress kali gw liat tl tolol gni ni klu njilat pasar barat akhirnya kebarat baratan kaga bisa nyaring yg benerrr tolil bahlil,in,stress kali gw liat tl tolol gni ni klu njilat pasar barat akhirnya kebarat baratan kaga bisa nyaring yg benerrr tolil bahlil,stress kali gw liat tl tolol gni ini klu njilat pasar barat akhirnya kebarat baratan kaga bisa nyaring yang benerrr tolil bahlil
2025-10-22,Rp. 10.000 saldo dpt pas install apk shopeepay Caranya: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon freelance job receh bentuk generasi emas memening raisa jule daehoon bahlil jisoo jennie deres jungkook https://t.co/jrJWpyIRFp,in,rp saldo dpt pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh bentuk generasi emas memening raisa jule daehoon bahlil jisoo jennie deres jungkook,rp saldo dpt pas install apk shopeepay caranya upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh bentuk generasi emas memening raisa jule daehoon bahlil jisoo jennie deres jungkook
2025-10-22,IG gua isinya muka bahlil mulu bngstttttt,in,ig gua isinya muka bahlil mulu bngstttttt,ig gua isinya muka bahlil mulu bngstttttt
2025-10-22,Tingkah bahlil mungkin,in,tingkah bahlil mungkin,tingkah bahlil mungkin
2025-10-22,udh kerja cape di rumah turu terus cape ketambah mo nyari hiburan buka sosmed isinya bahlil semua lg.,in,udh kerja cape di rumah turu terus cape ketambah mo nyari hiburan buka sosmed isinya bahlil semua lg,udah kerja cape di rumah turu terus cape ketambah mo nyari hiburan buka sosmed isinya bahlil semua lg
2025-10-22,@Jominangg Serangan ke Bahlil makin menggila itu saat ada akun random yg bikin perbandingan kinerja dia dengan kinerja tom saat mengisi jabatan yg sama Hasilnya si tom kalah telak. Wkwkwk,in,serangan ke bahlil makin menggila itu saat ada akun random yg bikin perbandingan kinerja dia dengan kinerja tom saat mengisi jabatan yg sama hasilnya si tom kalah telak wkwkwk,serangan ke bahlil makin menggila itu saat ada akun random yang bikin perbandingan kinerja dia dengan kinerja tom saat mengisi jabatan yang sama hasilnya si tom kalah telak wkwkwk
2025-10-22,Kasus Dugaan Penghinaan di Medsos Polisi: Bahlil Harus Lapor Sendiri Sesuai UU ITE https://t.co/xqALwJIolg,in,kasus dugaan penghinaan di medsos polisi bahlil harus lapor sendiri sesuai uu ite,kasus dugaan penghinaan di medsos polisi bahlil harus lapor sendiri sesuai uu ite
2025-10-22,@Siswotomo187571 @leonidz78 Siapa? Ketemu Purbaya aja kebetulan. Menteri Subi itu.... Ara. Nusron. Bahlil zulhas pigai raja juli.... Gitu² deh....,in,siapa ketemu purbaya aja kebetulan menteri subi itu ara nusron bahlil zulhas pigai raja juli gitu deh,siapa ketemu purbaya saja kebetulan menteri subi itu ara nusron bahlil zulhas pigai raja juli gitu deh
2025-10-22,Beberapa driver ojol hari ini menghapus air mata bahagia bukan karena bonus atau target tapi karena kesempatan berangkat Umroh gratis. Hadiah ini diberikan dalam rangka HUT ke-61 Golkar oleh Ketua Umum Pak Bahlil Lahadalia. #KandaBahlil #Golkar #HMI #HIPMI #PrabowoGibran https://t.co/kkGi1NHkJY,in,beberapa driver ojol hari ini menghapus air mata bahagia bukan karena bonus atau target tapi karena kesempatan berangkat umroh gratis hadiah ini diberikan dalam rangka hut ke golkar oleh ketua umum pak bahlil lahadalia,beberapa driver ojol hari ini menghapus air mata bahagia bukan karena bonus atau target tapi karena kesempatan berangkat umroh gratis hadiah ini diberikan dalam rangka hut ke golkar oleh ketua umum pak bahlil lahadalia
2025-10-22,@Nadaaage @ggaoaoaa katanya gaya rambut itu mempengaruhi ketampanan seorang pria ini bahlil mau kyk gimanapun rambutnya tetep jelek,in,katanya gaya rambut itu mempengaruhi ketampanan seorang pria ini bahlil mau kyk gimanapun rambutnya tetep jelek,katanya gaya rambut itu mempengaruhi ketampanan seorang pria ini bahlil mau kyk gimanapun rambutnya tetep jelek
2025-10-22,@txtdarionlshop Bahlil anj,in,bahlil anj,bahlil anj
2025-10-22,Bonus pas install ap Shopeepay 10.000 saldo Carany: Upgrade ke spay plus login dg akun shopee &amp; masukin kode referral FF6JWV5WP diskon promo freelance job receh zonauang prabowo bahlil timothy raisa hamish daud najwa shihab jule heeseung tito karnavian https://t.co/cziHHCGfVf,in,bonus pas install ap shopeepay saldo carany upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo bahlil timothy raisa hamish daud najwa shihab jule heeseung tito karnavian,bonus pas install ap shopeepay saldo carany upgrade ke spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang prabowo bahlil timothy raisa hamish daud najwa shihab jule heeseung tito karnavian
